image,cow_id,station,cam,date,time,n_keypoints_detected,kp_withers_x,kp_withers_y,kp_back_x,kp_back_y,kp_hook_up_x,kp_hook_up_y,kp_hook_down_x,kp_hook_down_y,kp_hip_x,kp_hip_y,kp_tail_head_x,kp_tail_head_y,kp_pin_up_x,kp_pin_up_y,kp_pin_down_x,kp_pin_down_y,angle_withers_back_hip,angle_back_hip_tail,angle_hip_tail_pin,angle_hook_up_hip_hook_down,angle_pin_up_tail_pin_down,dist_withers_back,dist_back_hip,dist_hip_tail_head,dist_tail_head_pin_up,dist_tail_head_pin_down,dist_hook_up_hook_down,dist_pin_up_pin_down,dist_withers_tail_head,dist_withers_hip,ratio_withers_back,ratio_back_hip,ratio_hip_tail_head,ratio_tail_head_pin_up,ratio_tail_head_pin_down,ratio_hook_up_hook_down,ratio_pin_up_pin_down,ratio_withers_hip,ratio_hook_to_pin_width
20260104_194021_baia20_IPC2.jpg,,baia20,IPC2,20260104,194021,8,77.14810180664062,277.0538330078125,351.2243957519531,285.3470458984375,746.6766967773438,48.20522689819336,774.5630493164062,450.0,813.4302368164062,274.7938232421875,1022.5589599609375,247.80429077148438,1101.69677734375,104.27793884277344,1122.5938720703125,325.852294921875,176.95886153485222,173.95419160591385,126.22531770885668,151.07713582686435,99.09008526048943,274.20173646942237,462.32630254240445,210.8631255270801,163.89816301008247,126.87976431484168,402.7613292632066,222.55759667977955,945.8632176150412,736.2856035389253,0.2898957601510415,0.4887876956544974,0.22293194364695096,0.17327892654854005,0.1341417680188096,0.4258135021665757,0.2352957515791239,0.7784271444611642,1.8096948173047893
20260104_194916_baia20_IPC2.jpg,,baia20,IPC2,20260104,194916,8,104.97024536132812,220.8343505859375,399.8890075683594,225.5697784423828,828.0609130859375,44.27753829956055,837.7135009765625,426.5837097167969,889.0758666992188,232.5386505126953,1069.37744140625,234.137451171875,1123.1190185546875,133.1582794189453,1140.3023681640625,341.946533203125,179.89626742101296,179.69187888672298,117.51406277740038,147.21683149097652,118.63795961155051,294.9567774754651,489.2364952906188,180.30866314568183,114.3894673573976,129.04705887396992,382.42800780890974,209.49415844372615,964.4989436326138,784.1929711814912,0.30581347903250455,0.5072442002351983,0.18694542315057527,0.11859988869098188,0.1337969934813377,0.3965043303920714,0.21720517147971533,0.8130573665824535,1.8254829187117247
20260104_195011_baia20_IPC2.jpg,,baia20,IPC2,20260104,195011,8,75.62877655029297,321.9352722167969,380.04107666015625,347.0010070800781,811.028076171875,126.1336441040039,835.6896362304688,530.6060180664062,880.1911010742188,346.7940673828125,1074.011962890625,318.88812255859375,1147.5987548828125,191.4230194091797,1162.654541015625,411.8592834472656,175.2690981539725,171.8306766127171,128.19127011195448,148.98748486431117,106.36708910830717,305.4425306377843,500.1500672252535,195.81947868326785,147.18141348890572,128.4567764410817,405.22351097055696,220.94982054562917,998.3878364083337,804.9462676107323,0.3059357491138949,0.5009576929788392,0.19613568148798943,0.1474190771578166,0.12866420418662208,0.40587785246696795,0.22130660299357074,0.8062460681677565,1.8340069703151116
20260104_195815_baia14_IPC3.jpg,,baia14,IPC3,20260104,195815,8,81.63946533203125,310.0946350097656,427.1519470214844,327.18994140625,905.1614990234375,88.12934875488281,920.5167846679688,558.4202270507812,978.87060546875,323.75665283203125,1176.827392578125,313.6075744628906,1249.14794921875,190.31996154785156,1264.7607421875,432.3694152832031,176.8108816199519,177.42160433324614,123.33083760795452,148.6647280030156,113.08720299642553,345.9351449390396,551.7293408450238,198.21678373540766,142.9338952491618,147.77228701131284,470.54149126889195,242.5524631041028,1095.193561307405,897.335148961642,0.3158666715736294,0.5037733605613861,0.1809879008956035,0.1305101676077534,0.13492800928715037,0.4296423097184533,0.22146994985484747,0.819339321069815,1.9399575879257798
20260104_200307_baia16_IPC1.jpg,,baia16,IPC1,20260104,200307,8,63.254425048828125,286.572509765625,289.1122131347656,326.5014343261719,681.80224609375,98.12862396240234,738.0201416015625,455.0,775.2682495117188,321.1002502441406,977.1961059570312,267.7096862792969,1059.2952880859375,110.18107604980469,1096.4281005859375,334.0105285644531,169.3378606818973,165.82620580409375,132.33749598610103,141.71192389700713,91.54976898002006,229.3601086842132,486.1860389760666,208.86697089076293,177.6387872821434,136.4260614065681,361.27223919129983,226.88867220989113,914.1363148957535,712.8505110391826,0.2509036179252643,0.5318528878611615,0.22848558523198126,0.19432417724527334,0.1492403913765595,0.395206090497016,0.24820004250215694,0.7798076713760954,1.5922885689819393
20260104_201111_baia13_IPC2.jpg,,baia13,IPC2,20260104,201111,8,54.457801818847656,276.1019592285156,378.25384521484375,301.0509948730469,856.2672119140625,63.719207763671875,878.933837890625,520.34619140625,930.0167236328125,297.6433410644531,1144.2745361328125,282.3004150390625,1216.4925537109375,147.51487731933594,1217.8236083984375,391.9216613769531,175.2401177665655,176.25791196260246,122.27832039144636,149.58259290061144,117.95845216533355,324.7558037949343,551.7734010484389,214.80646078809121,152.91364635411125,132.00865001887803,457.1892147937008,244.41040853443175,1089.8343613802926,875.8238731043099,0.29798638701722147,0.506291066423717,0.19710009924447178,0.14030907060082384,0.12112725997342107,0.41950339518994734,0.22426381218599317,0.8036302617537815,1.8705799705305652
20260104_202214_baia14_IPC3.jpg,,baia14,IPC3,20260104,202214,8,128.22067260742188,281.38433837890625,492.256591796875,301.6152038574219,995.09130859375,43.296836853027344,1025.1173095703125,524.594970703125,1084.475341796875,292.9612121582031,1285.955810546875,271.4788818359375,1372.343994140625,116.29952239990234,1397.64306640625,378.2020568847656,175.98193293066967,174.75117372346065,125.19065995422565,145.92856549745812,104.59335315348274,364.59763901885026,592.2819762781007,202.62248099308886,177.6050445781472,154.47938119341464,482.23381712840404,263.1216080581303,1157.7775121710602,956.3247441916016,0.31491166064813103,0.5115680431272634,0.17500986058464024,0.15340170517313198,0.13342751916448564,0.41651682819795055,0.22726439690880298,0.8260004483921137,1.832741220636909
20260104_202704_baia24_VIPWX.jpg,,baia24,VIPWX,20260104,202704,8,74.16925811767578,276.3349914550781,323.1680603027344,300.3798828125,677.7686157226562,70.12393188476562,719.8055419921875,395.0,746.1448364257812,280.6298522949219,936.5452880859375,232.90536499023438,1018.4889526367188,77.41361999511719,1035.7027587890625,275.0739440917969,171.81089452402162,168.60190333462072,131.86055417500145,149.03622682663226,85.24944521373268,250.1570712372212,423.4376185991171,196.29049564583298,175.76247301866664,107.75153390873758,327.5844361446441,198.40846464870123,863.4689047781026,671.9893032423555,0.2897117311960498,0.4903912766933207,0.22732781060167584,0.20355391149127106,0.12478913057839411,0.3793818565230533,0.2297806713719343,0.7782437786975616,1.6510607887856987
20260104_202918_baia19_IPC3.jpg,,baia19,IPC3,20260104,202918,8,36.74510192871094,312.1845397949219,327.4418640136719,329.6610107421875,855.520263671875,60.328678131103516,860.8280639648438,586.2799072265625,922.1829833984375,334.5626220703125,1182.4464111328125,305.5845947265625,1277.4342041015625,176.19483947753906,1285.0982666015625,453.9691162109375,177.0317592684907,173.17459197268585,132.63640099160227,152.63867672377674,109.04146989287204,291.22162440905896,594.7613175725671,261.8716820978957,160.51289535883495,180.43106619239407,525.978011071731,277.8799860888987,1145.7203189203278,885.7206221534653,0.2541821242059252,0.5191156233774764,0.22856510247166698,0.1400977993565608,0.15748264494638944,0.45908063458924037,0.24253736404950865,0.7730687913330595,1.8928243752807061
20260104_203508_baia22_VIPWX.jpg,,baia22,VIPWX,20260104,203508,8,99.05918884277344,291.9101867675781,371.6077880859375,299.0448303222656,724.5912475585938,77.59135437011719,746.6031494140625,451.2456359863281,785.1953125,282.1485900878906,947.5936279296875,252.41177368164062,1032.6859130859375,122.3741455078125,1032.53271484375,312.81158447265625,176.161085087437,171.96289840653742,133.57589523756664,150.64091785146476,92.2170678570203,272.64196685041594,413.9325105437002,165.0984285339485,155.40425262581246,104.22468819519275,374.3020785320614,190.43750058533638,849.4532470671069,686.2055588211902,0.3209617101256159,0.4872928698228868,0.19435846422858596,0.1829462105917826,0.12269620318133764,0.4406388224712872,0.22418832495238175,0.8078202787386365,1.9654851454235192
20260104_204004_baia14_VIPWX.jpg,,baia14,VIPWX,20260104,204004,8,106.88374328613281,252.7471160888672,450.4081726074219,258.66693115234375,927.83203125,38.789154052734375,945.900634765625,483.332275390625,1002.0621948242188,262.2952880859375,1209.3065185546875,256.1541442871094,1287.442138671875,133.48440551757812,1324.6983642578125,378.6524353027344,179.38958538469865,177.92584377315887,124.19278794824338,147.37163646699233,104.2156027370202,343.57543240299225,551.6659543618836,207.3352921372944,145.44084687900602,168.28876776696228,444.910172014351,247.9826388553149,1102.4280399517993,895.2293715504485,0.3116533868442009,0.500409944567451,0.18807149729823597,0.13192774639999635,0.15265283689112286,0.40357298244500706,0.22494224554208297,0.8120524325466086,1.7941182256469705
20260104_205011_baia20_IPC2.jpg,,baia20,IPC2,20260104,205011,8,129.24435424804688,295.9530334472656,490.2088623046875,307.7602233886719,955.3366088867188,95.01819610595703,965.1929321289062,529.54638671875,1016.2465209960938,312.75775146484375,1212.8582763671875,305.5343933105469,1280.195068359375,200.21534729003906,1303.234130859375,425.5025939941406,178.67082863190282,177.35163326881266,124.6972787852757,151.12003982469784,110.41490056083713,361.157563690538,526.0613972231839,196.74440081773116,125.00537992610145,150.20041361611516,434.6399608239931,226.46223068846078,1083.656280684635,887.1613395337853,0.33327686105631665,0.48545042058061766,0.1815560933153375,0.11535519348176089,0.1386052167032347,0.401086551677987,0.20897976113365568,0.8186741085220235,1.9192602647366745
20260104_210611_baia17_IPC2.jpg,,baia17,IPC2,20260104,210611,8,77.38697052001953,297.53778076171875,331.64581298828125,306.3851013183594,710.6467895507812,87.29033660888672,731.5511474609375,484.0540771484375,771.8951416015625,304.8830871582031,986.5425415039062,277.7220764160156,1064.85986328125,160.86961364746094,1096.374267578125,366.794189453125,177.8116335850767,172.98372322906516,131.04269518125813,151.5893937175341,95.2106654501455,254.41272384519664,440.25189084316514,216.3590228979922,140.6701849911788,141.41021665119467,397.3140546048829,208.3220790001136,909.3714941594295,694.5470129696679,0.27976764774264345,0.4841276570364772,0.2379214922477661,0.15468945958241873,0.15550324323933873,0.4369106104124553,0.2290835817244024,0.7637659828029545,1.9072104911388978
20260104_210714_baia23_IPC3.jpg,,baia23,IPC3,20260104,210714,8,87.48551940917969,323.6392517089844,380.8263854980469,367.66162109375,798.8934326171875,115.87418365478516,840.0281982421875,506.7266540527344,875.985595703125,351.33282470703125,1064.8939208984375,291.7364501953125,1160.299072265625,124.20899200439453,1198.2567138671875,362.5959777832031,169.57642670247262,164.3794241269007,137.1703908704122,148.8422250526053,88.32194258665227,296.6257452144292,495.4283732714101,198.08604994557032,192.7889834905141,151.01889682554534,393.01109724688877,241.39001127772158,977.9289197309828,788.9862510214964,0.30332035307436,0.5066097988059264,0.20255669502039225,0.19714007797575736,0.154427273576375,0.4018810460733707,0.2468379924219086,0.8067930450799405,1.6281166530736255
20260104_210804_baia22_VIPWX.jpg,,baia22,VIPWX,20260104,210804,8,64.82180786132812,259.1383361816406,381.43719482421875,292.083251953125,871.4639282226562,39.98762512207031,902.17822265625,489.4563903808594,965.9569702148438,281.4382019042969,1172.7884521484375,252.6579132080078,1258.370849609375,100.4390869140625,1290.788330078125,355.4823303222656,173.01622214632673,173.1215786108183,127.26787175664431,141.58119687553855,101.72259034763816,318.3247881281808,584.616699139914,208.82424891829078,174.62794115910597,156.51463812151255,450.5169684105294,257.0952139735739,1107.9855959058111,901.4110410024638,0.28730047511848816,0.5276392593009952,0.18847198888679664,0.157608494013266,0.14126053506458916,0.40660904805555564,0.23203840819193225,0.8135584472698253,1.7523351035886525
20260104_211119_baia14_IPC3.jpg,,baia14,IPC3,20260104,211119,8,86.86259460449219,250.7866973876953,454.7934875488281,259.1228942871094,984.2237548828125,27.34727668762207,1000.2349243164062,509.9254455566406,1078.7056884765625,260.46270751953125,1255.7203369140625,265.9548645019531,1330.9068603515625,142.31727600097656,1330.2708740234375,391.4819030761719,178.82511264997143,178.3459177036376,119.52751082717171,140.47579386861202,117.98928175822691,368.0253172834203,623.9136395094977,177.0998293329818,144.70406558543732,145.99595883622843,482.84370826967006,249.165438743279,1168.9561561712364,991.89029032136,0.31483243861672217,0.5337357061816976,0.15150254215953593,0.123789130004154,0.12489429827241696,0.41305544756371504,0.21315208224694066,0.8485265123802139,1.9378438306090888
20260104_211314_baia23_IPC3.jpg,,baia23,IPC3,20260104,211314,8,84.9415283203125,344.319091796875,360.33544921875,390.4407958984375,766.6998291015625,148.0969696044922,805.6535034179688,531.1564331054688,839.5460205078125,378.71630859375,1034.487548828125,321.4278564453125,1117.8798828125,164.1591033935547,1144.8515625,391.1734924316406,169.09106619895434,165.02478687292358,134.31168213311798,149.93525941836305,94.35631096392858,279.2293381022971,479.35397697082624,203.18505410935867,178.01051107677975,130.5552344906293,385.0349871380582,228.6110328385324,949.8219063162019,755.3880513702384,0.29398073075116027,0.5046777440941083,0.21391910710650325,0.18741461940710272,0.13745233040262878,0.40537598109458384,0.24068831358625908,0.795294408717043,1.6842362433575453
20260104_211408_baia18_IPC1.jpg,,baia18,IPC1,20260104,211408,8,146.20433044433594,224.28012084960938,562.4131469726562,247.91799926757812,1060.77734375,18.92447280883789,1025.7864990234375,510.8876953125,1098.5787353515625,256.20733642578125,1282.5860595703125,263.4032897949219,1315.36474609375,222.98779296875,1264.832275390625,417.6077575683594,177.63521997184313,178.64622710104985,126.80400385593975,154.9974169939802,147.52410744643876,416.87951287153425,536.2296628052397,184.14797612527548,52.037050972437825,155.22311275705061,493.20601325497455,201.07327325160693,1137.0549927948375,952.9094155358322,0.36663091540265824,0.4715951877465555,0.1619516886097539,0.045764761864800184,0.1365132854089301,0.4337573964146563,0.17683689401633648,0.8380504211090243,2.4528670831245494
20260104_221613_baia14_IPC3.jpg,,baia14,IPC3,20260104,221613,8,149.5337371826172,301.0280456542969,543.845703125,315.2645263671875,1044.382568359375,71.23931884765625,1042.746337890625,553.5042724609375,1106.16162109375,315.8840637207031,1299.7449951171875,301.2234191894531,1374.0960693359375,192.59852600097656,1372.5880126953125,426.0245056152344,177.99538242766644,175.605961392515,128.72159533988824,150.8849968683737,115.33836396489204,394.5688835532211,562.3162592594762,194.13772739055582,131.63377096205218,144.50403587077543,482.26772930994167,233.43085098955373,1150.21127452753,956.7432307307333,0.34304035466466576,0.4888808445130724,0.16878440656070026,0.11444312351756693,0.12563260252350864,0.4192862128812308,0.2029460640484851,0.8317978200341785,2.0659982485842185
20260105_041208_baia17_IPC1.jpg,,baia17,IPC1,20260105,041208,8,139.14358520507812,280.22442626953125,474.351806640625,291.32720947265625,911.2536010742188,65.69747161865234,933.707275390625,482.9619445800781,978.8804321289062,291.0252380371094,1170.5506591796875,261.8647155761719,1247.955322265625,127.31879425048828,1286.4344482421875,364.3240661621094,178.06864712981277,171.38370439929324,128.56253256518247,150.05031223134128,101.56975582320125,335.392044498432,504.52871585653304,193.87576436443229,155.22270070071752,154.6834544803485,417.86817046298665,240.108604697586,1031.5704683741237,839.8063048205886,0.3251276134601345,0.48908797927467773,0.18794233676542066,0.15047222216953024,0.14994947918986845,0.40507961721858515,0.2327602544458503,0.8141046400293157,1.7403298436109225
20260105_042510_baia24_VIPWX.jpg,,baia24,VIPWX,20260105,042510,8,177.0101318359375,282.7126770019531,490.1261291503906,277.8553466796875,857.6756591796875,78.3916244506836,854.742919921875,474.4371337890625,902.9951171875,284.89666748046875,1089.98388671875,276.3776550292969,1144.4930419921875,194.95704650878906,1167.532958984375,385.3213806152344,178.13418621731964,176.41440545961467,126.40989669825973,153.33946636930048,110.75435191683077,313.15367063485655,412.92902717223245,187.1827275791069,97.98246527044269,133.7258163325361,396.05636773905087,191.75353314814626,912.9957336199419,725.9882704082199,0.342995765591622,0.45227925166200705,0.20502037488931638,0.10731974056653196,0.1464692674984645,0.43379870590273706,0.21002675706693788,0.7951715913608325,2.0654449554943164
20260105_044108_baia16_IPC1.jpg,,baia16,IPC1,20260105,044108,8,66.95455169677734,295.9830322265625,317.8564453125,326.8255310058594,709.2705078125,78.33326721191406,745.6873168945312,480.7088317871094,777.1470947265625,310.19195556640625,1002.5438842773438,262.806640625,1083.708740234375,112.58202362060547,1105.087890625,326.4732971191406,170.9178811383183,170.20166970396943,130.25434448600612,153.22929245501427,93.45306095136563,252.79046649529002,459.59174978571065,230.3238607089926,170.74884888819207,120.7009378048533,404.0201467141512,214.9570769950367,936.1773721887588,710.3346687847854,0.27002411509292557,0.49092379653568946,0.2460258788038225,0.1823894210228406,0.12892956120340485,0.43156367448784033,0.2296114853667874,0.7587607753475617,1.8795387077368937
20260105_044214_baia15_IPC3.jpg,,baia15,IPC3,20260105,044214,8,141.1425323486328,208.84873962402344,464.8752746582031,197.41830444335938,858.3208618164062,14.117664337158203,865.6812744140625,396.9068908691406,912.9463500976562,209.2566680908203,1068.2374267578125,201.279541015625,1125.143310546875,111.25715637207031,1135.9547119140625,306.7660217285156,176.46438252411778,175.5459212269676,125.23885876497745,150.22390792426222,115.00324982316795,323.93447376235525,448.22743724510843,155.49582967605383,106.50027862276416,125.35161874552686,382.85998435793874,195.80756582034078,927.1257929791088,771.8039255520807,0.34939646401322216,0.48345913859739686,0.16771815739955112,0.11487144401467855,0.13520454257101167,0.41295365446333326,0.2111984881697202,0.8324694786799789,1.9552869816543457
20260105_063318_baia19_IPC2.jpg,,baia19,IPC2,20260105,063318,8,67.47187042236328,302.2474670410156,331.4859619140625,323.3035888671875,734.8607177734375,82.42584228515625,767.7233276367188,491.8786926269531,804.7495727539062,312.5510559082031,1027.174072265625,277.0205383300781,1110.1883544921875,134.4806365966797,1134.60400390625,354.9932861328125,174.13856243459784,172.22567543576,129.2920933929142,151.44042920075805,95.755946458037,264.85241318996117,473.3857436702135,225.24447976012203,164.95149177791103,132.74388728758163,410.7695068770905,221.86020946027196,960.0337046973879,737.3496960729171,0.27587824458042887,0.49309283763055944,0.23462142907901481,0.1718184382181721,0.13827002806055003,0.4278698808877436,0.2310962712816468,0.7680456347158531,1.8514789464788914
20260105_070512_baia18_IPC1.jpg,,baia18,IPC1,20260105,070512,8,101.70606231689453,193.7833251953125,429.3170166015625,181.8897247314453,932.893798828125,0.0,941.2860717773438,448.8235778808594,1021.2562866210938,199.8625946044922,1203.7674560546875,216.41598510742188,1266.43603515625,128.15655517578125,1267.275146484375,358.5982971191406,176.18172514198196,176.55668897384678,120.19421303469613,138.3411609436303,120.55477019567527,327.82677605605204,592.2120595215273,183.26031132015586,108.24545153708297,155.7210216788689,448.9020319702619,230.44326967327734,1102.2937688574602,919.5703195158337,0.29740418146049047,0.5372542930505374,0.16625360361975666,0.09820018455631895,0.14126998272001073,0.4072435539897443,0.20905794460957025,0.8342334371253669,1.947993675869621
20260105_072811_baia16_IPC1.jpg,,baia16,IPC1,20260105,072811,8,65.62366485595703,266.02838134765625,434.1560363769531,285.8173522949219,1059.3212890625,18.193523406982422,1067.294189453125,559.3888549804688,1164.236328125,291.47772216796875,1432.746337890625,285.8383483886719,1525.111328125,142.4407958984375,1561.5213623046875,451.30194091796875,177.37056753627536,178.35261414101038,123.9895028275009,139.10560585644686,109.32119186355814,369.06329027694045,730.1022340645267,268.56922362951167,170.57007205599027,209.66928092961922,541.254056850916,310.9998351956829,1367.266191317412,1098.9073904762347,0.26992789891289143,0.5339868993330742,0.19642789775320577,0.12475264373475047,0.15334927628656936,0.39586589669813854,0.22746107317699635,0.8037260026282054,1.740367664537043
20260105_120911_baia21_IPC2.jpg,,baia21,IPC2,20260105,120911,8,92.57878875732422,215.8610382080078,457.2986755371094,217.1302490234375,961.9154663085938,2.6541004180908203,955.0357666015625,488.8995361328125,1025.6944580078125,231.0450897216797,1223.2698974609375,235.50897216796875,1273.3748779296875,163.7734375,1244.343994140625,377.52801513671875,178.7970140685473,179.89190872725516,123.63878875777141,149.0730922829361,136.62644536869328,364.72209517487875,568.566080875513,197.62585995155024,87.5014057136979,143.57411367173566,486.2941023922236,215.71697122439411,1130.8618061506459,933.2392017168784,0.3225169452104503,0.5027723792448716,0.17475686142787974,0.07737586081498764,0.12695991047787644,0.43002080337961535,0.19075449365353997,0.8252460173657669,2.2543154561834102
20260105_121307_baia18_IPC1.jpg,,baia18,IPC1,20260105,121307,8,99.0999755859375,186.47006225585938,447.706787109375,163.68414306640625,956.431396484375,0.0,957.9414672851562,440.0949401855469,1036.40966796875,188.5933074951172,1218.951171875,205.4812774658203,1269.3995361328125,126.9699478149414,1265.37353515625,356.36688232421875,173.8374560171617,177.1371330751109,117.43752458363757,139.69141015133934,130.17540826143403,349.35069365015687,589.2296228166605,183.3210412857369,93.3223785586175,157.86545399833713,440.097530884625,229.43226069172783,1120.0125571321973,937.3120972254166,0.3119167650625923,0.5260919791161882,0.16367766603897027,0.08332261809418488,0.1409497179233,0.39293981847087395,0.20484793606170926,0.8368764182657139,1.9182024775319344
20260105_121615_baia20_IPC2.jpg,,baia20,IPC2,20260105,121615,8,83.1299057006836,267.8687438964844,401.28826904296875,257.5469970703125,884.3554077148438,36.3502197265625,883.7756958007812,510.37249755859375,953.3273315429688,263.25286865234375,1177.2779541015625,266.5858459472656,1246.749755859375,161.83396911621094,1260.138916015625,395.12408447265625,177.54966479686377,179.7395379388845,122.69982346927836,147.37300944225336,113.64005697374205,318.32574922897004,552.068549635269,223.97542294196072,125.6952144638182,152.9314152570816,474.0226323151361,233.67401980689525,1094.1488005050319,870.209667980544,0.29093460513052594,0.5045644151695344,0.20470289126906618,0.11487945186779021,0.13977204488684927,0.4332341561735836,0.213566947840218,0.7953302764476613,2.028563691876664
20260105_122616_baia14_IPC3.jpg,,baia14,IPC3,20260105,122616,8,47.18818664550781,236.34793090820312,384.7379455566406,237.3684539794922,924.896728515625,26.422412872314453,933.5005493164062,504.0234375,1008.9328002929688,251.13510131835938,1235.918212890625,253.62290954589844,1293.3265380859375,146.39385986328125,1310.5225830078125,404.8565673828125,178.90976698868397,179.36449242057233,117.53577234772793,142.88671209391904,125.57890959142794,337.5513015947397,624.3466483118641,226.99904564095695,121.62970401003176,168.63401585479454,477.67851580093804,259.0341196431117,1188.8555421848569,961.8582859697383,0.28392961938369243,0.5251661166204022,0.19093913228833698,0.10230822811870223,0.14184567415556817,0.40179693734957,0.21788527743838712,0.8090623728784179,1.8440756625384604
20260105_125808_baia15_IPC1.jpg,,baia15,IPC1,20260105,125808,8,102.77533721923828,348.2864990234375,406.6613464355469,363.01434326171875,829.221435546875,83.8107681274414,878.7172241210938,517.0,916.0694580078125,345.7494201660156,1143.24853515625,308.8963317871094,1240.904296875,137.280029296875,1252.5162353515625,373.0808410644531,175.28419679291542,172.72685300478955,128.85569067762202,149.3522804374497,90.78882329186776,304.2426925882057,509.7006000635298,230.1488284069228,197.45582563522632,126.72443149269253,436.00773352880003,236.08655180978073,1041.218546175671,813.2980779999352,0.29219868749521377,0.489523166808378,0.2210379648463281,0.18963917456183327,0.12170781240705253,0.41874756757861115,0.2267406325760442,0.7811021816573734,1.8468130869228818
20260105_125910_baia16_IPC2.jpg,,baia16,IPC2,20260105,125910,8,60.398094177246094,214.26502990722656,375.5695495605469,219.48907470703125,878.083984375,16.90604591369629,888.9468994140625,463.4873352050781,960.1114501953125,229.02854919433594,1167.45849609375,233.4161834716797,1232.0159912109375,127.43368530273438,1257.85400390625,374.37255859375,179.98535492037223,179.72271471623796,120.13475107479654,141.97413011918496,115.98089805862143,315.21474732711715,584.6197355300266,207.39346368041706,124.09657567369128,167.45162740395673,446.7133878319506,248.28695101088056,1107.22603842864,899.8344761671631,0.2846887052750905,0.5280039623704215,0.1873090556782308,0.11207880899351629,0.15123526867341539,0.40345274797359365,0.22424233389890827,0.8126926616034028,1.7991818982560002
20260105_131617_baia20_IPC2.jpg,,baia20,IPC2,20260105,131617,8,69.013671875,234.14231872558594,342.5534973144531,246.5667266845703,832.3558349609375,24.399694442749023,839.8497314453125,473.1903381347656,906.60009765625,254.66896057128906,1137.0721435546875,245.48500061035156,1217.95361328125,132.50071716308594,1246.8841552734375,382.4048767089844,178.22233239520259,176.8950905313196,127.87948377602687,145.14343602812255,105.67226706466352,273.8218435672687,564.1047895126346,230.65495672362124,138.95056837314812,175.51561294820425,448.853205792287,251.5731806419428,1068.118699096261,837.8379101463905,0.2563590018590165,0.5281293080908758,0.21594506014994327,0.13008907014802257,0.16432219855031902,0.42022783251717555,0.2355292355192356,0.7844052452740394,1.784185439190863
20260105_132904_baia22_VIPWX.jpg,,baia22,VIPWX,20260105,132904,8,78.82367706298828,290.5381774902344,357.2854919433594,309.7398986816406,750.2754516601562,68.25045013427734,778.5718994140625,475.0,811.743896484375,298.59942626953125,1018.0152587890625,267.85845947265625,1099.09912109375,130.63107299804688,1116.2406005859375,339.546875,174.65108205585364,172.92775437770456,129.05416257384854,154.40876445129237,95.54565858400186,279.12307042446804,454.5949313218641,208.54947122119066,159.39243496758974,121.60364588257221,407.7326149223993,209.61784906181146,939.4653781776537,732.9645501445315,0.29710841602902116,0.48388683806919364,0.22198739417702498,0.16966291538787126,0.12943919883290989,0.43400493982365435,0.2231246131373375,0.7801932537059681,1.9451235510110039
20260105_132904_baia24_VIPWX.jpg,,baia24,VIPWX,20260105,132904,8,92.57070922851562,244.43638610839844,423.032958984375,257.9286193847656,904.9486694335938,30.359933853149414,927.2609252929688,484.74261474609375,994.0989379882812,254.8992462158203,1159.088134765625,247.0797576904297,1234.4532470703125,118.05889129638672,1242.47607421875,355.0875549316406,177.358067517213,177.5904955602957,123.00397553770667,142.13079345526202,112.03935870184344,330.7375679787343,571.0740140099938,165.1743910357528,149.41982504931414,136.4523092920621,454.9301676708124,237.16440108112357,1066.5207013404026,901.5889410880924,0.3101089060559852,0.5354551611537106,0.15487218469192554,0.1401002576523113,0.12794154780171535,0.42655540309630785,0.2223720559601473,0.8453553127988758,1.9182059600724002
20260105_135304_baia23_VIPWX.jpg,,baia23,VIPWX,20260105,135304,8,89.55400848388672,278.9625549316406,420.09552001953125,312.4796447753906,900.1370239257812,58.0145378112793,928.9030151367188,505.0121765136719,987.0988159179688,305.6849060058594,1207.5758056640625,274.9741516113281,1292.326416015625,123.70707702636719,1336.458740234375,383.383056640625,173.52339040186075,172.7567369785329,127.1905008593578,144.37710402215825,100.80795391483463,332.2364913128337,567.0440071411012,222.60560065501576,173.39087002623438,168.41407753838917,447.92228260699693,263.3994617108647,1118.0289112232454,897.9425178700567,0.2971627012304457,0.5071818818358582,0.19910540632751705,0.15508621314320564,0.15063481440218376,0.40063568849657133,0.23559271058802678,0.8031478514161229,1.7005436522064121
20260105_140615_baia17_IPC3.jpg,,baia17,IPC3,20260105,140615,7,69.5821304321289,186.33074951171875,493.4632568359375,164.31912231445312,1065.87890625,0.0,1054.83154296875,469.9245910644531,1138.270263671875,190.07534790039062,1316.03662109375,229.02593994140625,,,1307.2900390625,399.13763427734375,174.73995906070056,169.9285779000069,,142.54809559467364,,424.4522600401993,645.3212062385323,181.98358841221767,,170.33640611176702,470.0544282554536,,1247.1855020711027,1068.6946936073678,0.34032809019616156,0.5174219914895565,0.14591541363334634,,0.13657664062715832,0.3768921523501285,,0.8568851159933071,
